timestamp,si(t),a(t),mm(t),mt(t),mq(t),mr(t),r(t),cm(t),ct(t),cq(t),cr(t),em(t),et(t),q(t),zmm(t),zmt(t),zmq(t),zmr(t)
14.0,0.23759333618536124,1376.5181785289171,6.80529919071111e-5,6.80529919071109e-5,6.805299178192581e-5,6.805299190711067e-5,12.198601574928489,0.094821030218778,0.09482103021877773,0.09482103006147528,0.09482103021877744,2.7786896190339427,2.778689619033943,2.7786896181013407,0.0,0.0,0.0,0.0
15.0,0.2375933429773579,1958.159419445123,7.069034700394751e-5,7.069034700394743e-5,7.069034678182311e-5,7.069034700394716e-5,12.546364231494154,0.1013922155679649,0.10139221556796472,0.10139221527743522,0.10139221556796435,3.1818733688376306,3.181873368837631,3.181873366999671,0.0,0.0,0.0,0.0
16.0,0.2375933477370837,2655.4372966236583,7.302051843704929e-5,7.302051843704904e-5,7.30205180560968e-5,7.302051843704891e-5,12.918039559209074,0.10792312808723688,0.10792312808723654,0.10792312757308056,0.1079231280872363,3.610658823221206,3.6106588232212085,3.6106588197462135,0.0,0.0,0.0,0.0
17.0,0.23759335432579692,3477.120664588734,7.506160734363418e-5,7.506160734363376e-5,7.506160671562067e-5,7.506160734363371e-5,13.31324678370088,0.11441145129358973,0.11441145129358915,0.11441145041501787,0.11441145129358905,4.064625559699982,4.0646255596999845,4.06462555336684,0.0,0.0,0.0,0.0
18.0,0.23759335658499944,4431.737052992375,7.682719084153303e-5,7.68271908415327e-5,7.682718984135658e-5,7.682719084153263e-5,13.73158518526577,0.12085493899149999,0.12085493899149949,0.12085493753693252,0.12085493899149946,4.543331959843874,4.543331959843873,4.543331948727585,0.0,0.0,0.0,0.0
19.0,0.23759336370310696,5527.558163759536,7.833424210583915e-5,7.833424210583889e-5,7.833424055496645e-5,7.833424210583878e-5,14.17263516555208,0.1272514085530624,0.12725140855306216,0.12725140621204958,0.1272514085530621,5.046316330066268,5.046316330066267,5.046316311205957,0.0,0.0,0.0,0.0
20.0,0.23759336158827357,6772.588918181578,7.959744532100826e-5,7.959744532100794e-5,7.959744296736212e-5,7.95974453210082e-5,14.63595894278094,0.13359874677643765,0.13359874677643702,0.1335987431060054,0.1335987467764368,5.573097676247062,5.573097676247059,5.573097645063361,0.0,0.0,0.0,0.0
21.0,0.23759336666349318,8174.550499297842,8.063930643092536e-5,8.063930643092466e-5,8.063930295118867e-5,8.063930643092478e-5,15.121102288438015,0.13989490716852906,0.13989490716852787,0.13989490154280096,0.13989490716852754,6.123177563968822,6.123177563968815,6.123177513636317,0.0,0.0,0.0,0.0
22.0,0.23759336746360965,9740.879448738713,8.147559693156818e-5,8.147559693156761e-5,8.147559190626698e-5,8.147559693156737e-5,15.627594603116743,0.14613792367615352,0.14613792367615233,0.14613791523349284,0.14613792367615203,6.696040259465737,6.6960402594657245,6.696040180161306,0.0,0.0,0.0,0.0
23.0,0.23759337646025347,11478.71320004165,8.212447778294189e-5,8.212447778294113e-5,8.21244706675048e-5,8.212447778294125e-5,16.154950724088806,0.1523259040195575,0.15232590401955642,0.15232589158232318,0.15232590401955604,7.291154649217724,7.291154649217704,7.291154527154751,0.0,0.0,0.0,0.0
24.0,0.23759337772634967,13394.8893093437,8.260087337286615e-5,8.260087337286546e-5,8.260086342382486e-5,8.260087337286543e-5,16.702670393098703,0.15845703064143948,0.15845703064143843,0.15845701265069104,0.1584570306414381,7.90797367038054,7.9079736703805175,7.907973486006911,0.0,0.0,0.0,0.0
25.0,0.2375933706495304,15495.926332787174,8.29210398843995e-5,8.292103988439914e-5,8.292102617818474e-5,8.292103988439861e-5,17.270241572576754,0.16452956641464184,0.16452956641464067,0.16452954080786716,0.1645295664146406,8.545937909858326,8.545937909858305,8.545937635847926,0.0,0.0,0.0,0.0
26.0,0.23759337839238398,17788.02278524194,8.310420819875786e-5,8.310420819875733e-5,8.310418965727586e-5,8.310420819875729e-5,17.857140628760007,0.17054185363947416,0.17054185363947283,0.17054181772524943,0.17054185363947305,9.20447579736249,9.204475797362463,9.204475396617777,0.0,0.0,0.0,0.0
27.0,0.2375933770627639,20277.057941442476,8.315982491971403e-5,8.315982491971352e-5,8.315980023804404e-5,8.315982491971338e-5,18.462832286380966,0.17649232467469672,0.17649232467469547,0.17649227500429004,0.17649232467469553,9.883003602393307,9.883003602393275,9.883003025504587,0.0,0.0,0.0,0.0
28.0,0.23759338520136056,22968.580381258773,8.310449810844472e-5,8.310449810844349e-5,8.310446565496494e-5,8.310449810844397e-5,19.086772973876904,0.18237948820309982,0.1823794882030976,0.1823794203546218,0.18237948820309838,10.580928980706247,10.580928980706203,10.580928163091638,0.0,0.0,0.0,0.0
29.0,0.23759339013524064,25867.810238951508,8.295069346454272e-5,8.295069346454138e-5,8.295065115490952e-5,8.295069346454205e-5,19.728407942380915,0.1882019322063041,0.18820193220630146,0.18820184066206053,0.18820193220630255,11.297647881764167,11.297647881764112,11.29764673825863,0.0,0.0,0.0,0.0
30.0,0.2375933847206295,28979.630629857736,8.270901163932134e-5,8.270901163932097e-5,8.2708956976321e-5,8.270901163932081e-5,20.387176399062234,0.19395833154674708,0.19395833154674547,0.1939582094235191,0.19395833154674577,12.032550114461642,12.032550114461582,12.032548533471983,0.0,0.0,0.0,0.0
31.0,0.2375933769608075,32308.58698208216,8.238972699527113e-5,8.23897269952722e-5,8.23896571224651e-5,8.23897269952707e-5,21.062511832856487,0.19964744718705157,0.19964744718705194,0.19964728595734607,0.19964744718705077,12.785019694853487,12.78501969485343,12.785017532571352,0.0,0.0,0.0,0.0
32.0,0.23759339000611016,35858.88703649716,8.20027876060599e-5,8.200278760606094e-5,8.200269936142999e-5,8.200278760605934e-5,21.75384201446564,0.2052681261900256,0.20526812619002735,0.20526791540332565,0.20526812619002513,13.554434846154757,13.554434846154708,13.554431920769629,0.0,0.0,0.0,0.0
33.0,0.23759338550785356,39634.40295110295,8.155599201250902e-5,8.155599201250953e-5,8.155588169019416e-5,8.15559920125091e-5,22.4605884542576,0.2108192983562146,0.21081929835621638,0.21081902537212008,0.2108192983562143,14.34016739986504,14.340167399865,14.340163482500348,0.0,0.0,0.0,0.0
34.0,0.23759339040535574,43638.681106133954,8.105431743783536e-5,8.105431743783596e-5,8.105418079361563e-5,8.105431743783524e-5,23.182173843808766,0.21629998367769737,0.21629998367769904,0.21629963308367212,0.21629998367769693,15.141590848860309,15.141590848860274,15.141585659338592,0.0,0.0,0.0,0.0
35.0,0.23759339678588878,47874.91418961621,8.05105370806538e-5,8.051053708065462e-5,8.051036878755511e-5,8.05105370806533e-5,23.91801175004848,0.22170926745581798,0.22170926745581956,0.22170882095146976,0.2217092674558173,15.95806913173259,15.958069131732563,15.958062321344713,0.0,0.0,0.0,0.0
36.0,0.2375933981292322,52345.96957339835,7.993387985968173e-5,7.993387985968265e-5,7.993367363330754e-5,7.993387985968113e-5,24.66751644901282,0.22704631983596119,0.22704631983596288,0.2270457556893361,0.22704631983596044,16.78896731633596,16.78896731633594,16.788958452118283,0.0,0.0,0.0,0.0
37.0,0.23759339322416584,57054.3900153522,7.93297981764052e-5,7.932979817640603e-5,7.932954692402495e-5,7.932979817640492e-5,25.430103230309445,0.23231039644231344,0.23231039644231544,0.23230968893314846,0.2323103964423128,17.633651930694622,17.63365193069461,17.633640479925088,0.0,0.0,0.0,0.0
38.0,0.23759338616846992,62002.3936593728,7.869996791507886e-5,7.869996791507953e-5,7.869966388471646e-5,7.869996791507913e-5,26.205188397117574,0.2375008383778626,0.23750083837786498,0.2374999572408385,0.23750083837786223,18.491490963002903,18.4914909630029,18.4914762776971,0.0,0.0,0.0,0.0
39.0,0.2375933863689249,67191.87403537837,7.804228844272594e-5,7.804228844272672e-5,7.804192337224826e-5,7.804228844272654e-5,26.99218926618799,0.24261707222439796,0.24261707222440085,0.24261598209239235,0.24261707222439796,19.361853861625267,19.361853861625274,19.361835163032513,0.0,0.0,0.0,0.0
40.0,0.23759339708976548,72624.39396316295,7.736050059288734e-5,7.736050059288833e-5,7.736006627853414e-5,7.736050059288739e-5,27.79052321364182,0.2476585999822372,0.24765859998224,0.247657259866414,0.24765859998223722,20.24411046318889,20.24411046318891,20.244086824085258,0.0,0.0,0.0,0.0
41.0,0.23759339282754824,78301.23605559273,7.667376907678601e-5,7.667376907678657e-5,7.667325568427525e-5,7.667376907678591e-5,28.59961185677809,0.2526249748141842,0.2526249748141868,0.2526233372963075,0.25262497481418406,21.13763539514932,21.13763539514935,21.13760571745905,0.0,0.0,0.0,0.0
42.0,0.23759339738504145,84223.36966515442,7.596572199867562e-5,7.596572199867665e-5,7.596511644884052e-5,7.596572199867573e-5,29.418881455893064,0.2575158616521083,0.2575158616521117,0.25751387214951116,0.25751586165210844,22.041808770305263,22.04180877030531,22.041771763103128,0.0,0.0,0.0,0.0
43.0,0.2375934028965986,90391.42866854416,7.525089661811077e-5,7.525089661811234e-5,7.525018517545184e-5,7.525089661811115e-5,30.247758219239046,0.26233096758261726,0.2623309675826215,0.2623285637896996,0.2623309675826177,22.956010825656428,22.956010825656488,22.955964961386286,0.0,0.0,0.0,0.0
44.0,0.23759340472674437,96805.77543849724,7.4538333219373e-5,7.453833321937471e-5,7.453750124160094e-5,7.453833321937349e-5,31.085675407050616,0.2670700725189163,0.2670700725189206,0.2670671835033596,0.2670700725189169,23.879629711821504,23.879629711821583,23.87957319037256,0.0,0.0,0.0,0.0
45.0,0.23759340147017463,103466.50084378803,7.383157511147075e-5,7.383157511147199e-5,7.38306067990495e-5,7.383157511147117e-5,31.932073331544615,0.2717330292008084,0.27173302920081177,0.2717295744997904,0.27173302920080883,24.81206149303821,24.8120614930383,24.81199220582122,0.0,0.0,0.0,0.0
46.0,0.23759339495175652,110373.42424923007,7.312866862813938e-5,7.312866862813973e-5,7.312754677382903e-5,7.31286686281396e-5,32.78639935692017,0.276319763194694,0.27631976319469553,0.2763156519111036,0.27631976319469403,25.752710147163267,25.752710147163363,25.752625641186782,0.0,0.0,0.0,0.0
47.0,0.23759339022652837,117526.09351567604,7.242216312784128e-5,7.242216312784071e-5,7.242086886624097e-5,7.242216312784129e-5,33.648107899358706,0.28083027289357115,0.28083027289357065,0.280825402792223,0.28083027289357076,26.700987565672396,26.700987565672495,26.70088500761899,0.0,0.0,0.0,0.0
48.0,0.23759339557969972,124923.7850000177,7.169911099376566e-5,7.169911099376494e-5,7.169762355085662e-5,7.169911099376579e-5,34.51666042702389,0.2852646295170357,0.2852646295170337,0.28525888612088496,0.28526462951703496,27.656313553660333,27.656313553660432,27.656189693962837,0.0,0.0,0.0,0.0
49.0,0.23759340031755882,132565.49227969156,7.098721256067097e-5,7.098721256067051e-5,7.098551377352147e-5,7.09872125606708e-5,35.39152401383027,0.2896229300352018,0.2896229300352,0.2896161856584754,0.2896229300352012,28.61811406773339,28.61811406773348,28.61796519531337,0.0,0.0,0.0,0.0
50.0,0.2375933996908202,140450.05293217592,7.028459968571204e-5,7.028459968571155e-5,7.028266492712192e-5,7.028459968571164e-5,36.272177462848134,0.29390533755722814,0.29390533755722636,0.2938974502493824,0.2939053375572277,29.585827990468896,29.585827990468974,29.585649889060615,0.0,0.0,0.0,0.0
51.0,0.23759340272094956,148575.99516302795,6.957590117414164e-5,6.95759011741413e-5,6.957370162781977e-5,6.957590117414153e-5,37.158106630120024,0.29811209992415844,0.2981120999241564,0.29810291238992376,0.29811209992415827,30.558902169534317,30.55890216953438,30.558690043930415,0.0,0.0,0.0,0.0
52.0,0.23759340574495674,156941.61325948438,6.887522057528739e-5,6.887522057528718e-5,6.887272770364754e-5,6.887522057528762e-5,38.04880591174846,0.30224348955159264,0.30224348955159036,0.30223282803024476,0.3022434895515925,31.536792761181367,31.536792761181406,31.53654116281465,0.0,0.0,0.0,0.0
53.0,0.23759340664254483,165545.00975046784,6.819074013844682e-5,6.819074013844663e-5,6.818792482003913e-5,6.819074013844716e-5,38.94378043904735,0.30629983155121393,0.3062998315512116,0.30628750472603594,0.3062998315512137,32.51896771783775,32.51896771783778,32.5186704790245,0.0,0.0,0.0,0.0
54.0,0.2375934048361099,174384.0954065869,6.752472081288747e-5,6.752472081288719e-5,6.752155247982967e-5,6.752472081288761e-5,39.84254607854203,0.3102815037307886,0.31028150373078656,0.31026730163853217,0.31028150373078817,33.504906788107206,33.50490678810723,33.50455695629046,0.0,0.0,0.0,0.0
55.0,0.23759340129074133,183456.589240136,6.687350224784681e-5,6.687350224784639e-5,6.686994802325567e-5,6.687350224784646e-5,40.74462943196921,0.31418893659416647,0.3141889365941649,0.3141726295345133,0.3141889365941656,34.494101516769476,34.4941015167695,34.49369128876232,0.0,0.0,0.0,0.0
56.0,0.2375933985142215,192760.01850509556,6.622750279253225e-5,6.622750279253184e-5,6.622352662795486e-5,6.622750279253143e-5,41.64956783627701,0.3180226133412803,0.3180226133412794,0.3180039507863038,0.31802261334127896,35.48605524478031,35.48605524478033,35.48557590100919,0.0,0.0,0.0,0.0
57.0,0.23759340055702616,202291.71869713182,6.557121949612118e-5,6.557121949612119e-5,6.556678130896634e-5,6.557121949612033e-5,42.55690936362495,0.3217830698681462,0.32178306986814587,0.321761779371773,0.32178306986814464,36.48028310927146,36.48028310927149,36.47972494801949,0.0,0.0,0.0,0.0
58.0,0.23759340494359782,212048.80907972032,6.491928767573873e-5,6.49192876757387e-5,6.491434870316477e-5,6.491928767573837e-5,43.466212127686134,0.32547086365026545,0.32547086365026506,0.3254466494007058,0.3254708636502636,37.476311160835884,37.47631116083591,37.47566341014935,0.0,0.0,0.0,0.0
59.0,0.2375934045614835,222028.36511737134,6.429437356443225e-5,6.429437356443182e-5,6.428889459263243e-5,6.4294373564432e-5,44.377045575801006,0.32908655317673063,0.3290865531767302,0.3290590957113167,0.329086553176729,38.4736776697478,38.473677669747836,38.47292844210179,0.0,0.0,0.0,0.0
60.0,0.23759340532607312,232227.24249625765,6.366993865252943e-5,6.36699386525293e-5,6.366387219145655e-5,6.366993865252926e-5,45.28899140672629,0.3326307965525527,0.3326307965525526,0.33259975119366986,0.332630796552552,39.47193453759216,39.471934537592205,39.47107071469388,0.0,0.0,0.0,0.0
61.0,0.23759340642542018,242642.10587559946,6.30536332317992e-5,6.305363323179952e-5,6.304693049248846e-5,6.305363323179905e-5,46.20164224131824,0.3361042622916441,0.33610426229164436,0.3360692574399482,0.33610426229164425,40.470645479164254,40.470645479164304,40.46965257313966,0.0,0.0,0.0,0.0
62.0,0.23759340729615316,253269.51787783793,6.245064697773125e-5,6.245064697773191e-5,6.244325761195813e-5,6.24506469777311e-5,47.1146025470861,0.33950764597952643,0.3395076459795269,0.33946828223892056,0.33950764597952704,41.46938709262188,41.469387092621936,41.46824915042829,0.0,0.0,0.0,0.0
63.0,0.23759340762347522,264105.9390886348,6.18637089495361e-5,6.186370894953673e-5,6.185558078947411e-5,6.186370894953592e-5,48.02748863819205,0.3428416702733305,0.3428416702733307,0.34279751957594135,0.34284167027333085,42.46774885948539,42.46774885948546,42.466448367323984,0.0,0.0,0.0,0.0
64.0,0.23759340734116435,275147.72805687255,6.129308759014503e-5,6.129308759014523e-5,6.128416638802356e-5,6.129308759014476e-5,48.93992867545121,0.3461070849017961,0.3461070849017957,0.3460576896329509,0.3461070849017955,43.46533314463766,43.46533314463774,43.46385093236602,0.0,0.0,0.0,0.0
65.0,0.23759340663157347,286391.14129465446,6.073659072621012e-5,6.073659072620961e-5,6.0726819893972255e-5,6.07365907262097e-5,49.8515626663317,0.34930466666527216,0.34930466666527094,0.3492495387884751,0.34930466666526994,44.46175519632409,44.461755196324184,44.46007034186878,0.0,0.0,0.0,0.0
66.0,0.23759340592563014,297832.3332773044,6.018956556810422e-5,6.0189565568102966e-5,6.017888591706459e-5,6.018956556810356e-5,50.76204246495454,0.3524352194357169,0.35243521943571454,0.35237383961762553,0.3524352194357127,45.45664314615262,45.45664314615271,45.45473287992171,0.0,0.0,0.0,0.0
67.0,0.23759340590283684,309467.35644336714,5.964489870992098e-5,5.9644898709919364e-5,5.963324819042356e-5,5.9644898709919973e-5,51.671031772093734,0.35549957415669725,0.355499574156694,0.35543139089209974,0.3554995741566915,46.44963800909371,46.449638009093796,46.44747761838931,0.0,0.0,0.0,0.0
68.0,0.2375934074912708,321292.16119460796,5.909301612947485e-5,5.909301612947381e-5,5.908032957055076e-5,5.9093016129473325e-5,52.57820613517624,0.3584985888433898,0.35849858884338603,0.35842301758018075,0.35849858884338315,47.440393683480366,47.44039368348041,47.4379564169112,0.0,0.0,0.0,0.0
69.0,0.2375934080938902,333302.5690468599,5.8568134695608175e-5,5.85681346956075e-5,5.855435329123897e-5,5.856813469560712e-5,53.483252914532166,0.3614331133265061,0.36143311332650185,0.3613495339425864,0.361433113326499,48.428576759673376,48.4285767596734,48.425833671476525,0.0,0.0,0.0,0.0
70.0,0.23759340823775094,345494.5289310134,5.805370364933548e-5,5.805370364933491e-5,5.8038756239346395e-5,5.8053703649334744e-5,54.38586561365357,0.36430400738719176,0.36430400738718777,0.36421176820787615,0.36430400738718494,49.41386049755003,49.41386049755003,49.41078047848881,0.0,0.0,0.0,0.0
71.0,0.23759340855909597,357863.76444685424,5.754343376075958e-5,5.754343376075911e-5,5.7527245307626995e-5,5.754343376075882e-5,55.28575530833628,0.3671121786523911,0.36711217865238793,0.3670105918779259,0.367112178652385,50.395937294142534,50.39593729414253,50.39248679921639,0.0,0.0,0.0,0.0
72.0,0.23759340894003697,370405.94659417623,5.704126159347589e-5,5.704126159347552e-5,5.702375624116702e-5,5.7041261593474955e-5,56.18264443375789,0.36985853898899795,0.3698585389889957,0.3697468796633349,0.36985853898899257,51.374511805181875,51.37451180518185,51.3706547155304,0.0,0.0,0.0,0.0
73.0,0.23759340929373815,383116.7261153304,5.654999739230592e-5,5.6549997392305604e-5,5.6531098141874264e-5,5.654999739230479e-5,57.07626591559173,0.37254400643397934,0.3725440064339776,0.37242151231124404,0.37254400643397445,52.349300018423556,52.34930001842353,52.34499753425008,0.0,0.0,0.0,0.0
74.0,0.2375934095644163,395991.7334952255,5.6071325083297235e-5,5.60713250832969e-5,5.6050953468478e-5,5.607132508329599e-5,57.96636317000677,0.3751695051943752,0.3751695051943736,0.37503537660533587,0.3751695051943705,53.32002925364764,53.3200292536476,53.3152397871428,0.0,0.0,0.0,0.0
75.0,0.23759340972734072,409026.57896132785,5.560580227372345e-5,5.560580227372304e-5,5.558387803652905e-5,5.560580227372221e-5,58.85269010366768,0.3777359656472991,0.37773596564729695,0.3775893653658347,0.3777359656472939,54.28643816265871,54.28643816265866,54.281117230923996,0.0,0.0,0.0,0.0
76.0,0.2375934097888333,422216.8524836611,5.515286025208423e-5,5.51528602520837e-5,5.5129301018399694e-5,5.515286025208311e-5,59.73501111373483,0.3802443243399374,0.3802443243399341,0.38008437744950646,0.3802443243399313,55.24827672928589,55.24827672928582,55.242376847257205,0.0,0.0,0.0,0.0
77.0,0.23759340978626844,435558.1237748068,5.471080398810533e-5,5.471080398810461e-5,5.468552494328378e-5,5.47108039881044e-5,60.613101087864244,0.3826955239895498,0.382695523989545,0.3825213177496587,0.38269552398954243,56.20530626938284,56.20530626938275,56.19877684275408,0.0,0.0,0.0,0.0
78.0,0.23759340978807314,449045.9422899037,5.427681213273852e-5,5.427681213273759e-5,5.424972569719662e-5,5.427681213273778e-5,61.48674540420768,0.3850905134834692,0.3850905134834625,0.3849010971961408,0.3850905134834604,57.15729943082775,57.157299430827635,57.150086648974366,0.0,0.0,0.0,0.0
79.0,0.23759340989372688,462675.83722664835,5.3846937018161676e-5,5.384693701816052e-5,5.3817952522975056e-5,5.3846937018160965e-5,62.35573993141254,0.3874302478791016,0.3874302478790932,0.38722463275534363,0.3874302478790915,58.10404019352335,58.104040193523204,58.096086922425904,0.0,0.0,0.0,0.0
80.0,0.2375934102337617,476443.3175252947,5.341610465777869e-5,5.341610465777734e-5,5.338512802027745e-5,5.3416104657777675e-5,63.219891028621944,0.38971568840392623,0.3897156884039167,0.3894928474301999,0.3897156884039155,59.04532386939691,59.045323869396725,59.03656954456463,0.0,0.0,0.0,0.0
81.0,0.2375934106636411,490343.85236091696,5.29925093435932e-5,5.2992509343591904e-5,5.2959449780021664e-5,5.299250934359179e-5,64.07901871293375,0.39194780208101004,0.39194780208100066,0.3917066673936997,0.39194780208099966,59.98096051114856,59.98096051114834,59.97134097207349,0.0,0.0,0.0,0.0
82.0,0.23759341080109797,504373.0172157151,5.258927961486738e-5,5.2589279614866276e-5,5.255404648766659e-5,5.258927961486607e-5,64.93294104855248,0.3941275193390612,0.3941275193390522,0.39386698693886657,0.3941275193390512,60.91075791481856,60.91075791481831,60.90020545897561,0.0,0.0,0.0,0.0
83.0,0.23759341096512887,518526.3755200607,5.2190000844294205e-5,5.21900008442931e-5,5.215249204365654e-5,5.219000084429295e-5,65.78148811415979,0.3962557915498478,0.3962557915498386,0.3959747224280103,0.3962557915498378,61.834536914876814,61.834536914876516,61.82298012186593,0.0,0.0,0.0,0.0
84.0,0.23759341114260588,532799.4461853007,5.179640930336091e-5,5.179640930335971e-5,5.175652247270675e-5,5.17964093033597e-5,66.62450796074276,0.39833358003263536,0.39833358003262564,0.39803079504075584,0.39833358003262515,62.75213775040495,62.752137750404614,62.739501225060536,0.0,0.0,0.0,0.0
85.0,0.23759341132284348,547187.7841696375,5.140987866070043e-5,5.140987866069911e-5,5.136751099521846e-5,5.140987866069926e-5,67.46185608599215,0.4003618385406213,0.40036183854061097,0.4000361192770855,0.40036183854061086,63.6634086541003,63.66340865409992,63.64961295042058,0.0,0.0,0.0,0.0
86.0,0.23759341149759836,561686.9804781289,5.1031419982091334e-5,5.103141998208993e-5,5.098646802727889e-5,5.103141998209019e-5,68.29339543430241,0.4023415132609343,0.40234151326092366,0.40199160295733843,0.4023415132609238,64.56820585227588,64.56820585227544,64.55316739735225,0.0,0.0,0.0,0.0
87.0,0.2375934116610695,576292.6621626884,5.0661681730457833e-5,5.066168173045641e-5,5.0614041180661244e-5,5.066168173045673e-5,69.1189963967717,0.4042735428146352,0.4042735428146245,0.4038981472222109,0.40427354281462485,65.46639356486033,65.46639356485986,65.45002458280679,0.0,0.0,0.0,0.0
88.0,0.23759341180989837,591000.4923220853,5.0300949765869836e-5,5.0300949765868474e-5,5.025051526282475e-5,5.030094976586878e-5,69.93853681120187,0.4061588582567163,0.406158858256706,0.4057566465327564,0.40615885825670645,66.35784400539804,66.35784400539752,66.34005244128048,0.0,0.0,0.0,0.0
89.0,0.23759341194316846,605806.1701019444,4.994914734554286e-5,4.9949147345541664e-5,4.989581227691461e-5,4.994914734554187e-5,70.75190196209843,0.4079983830761017,0.4079983830760922,0.40756798867038535,0.40799838307609254,67.24243738104902,67.24243738104848,67.22312682481464,0.0,0.0,0.0,0.0
90.0,0.23759341206240572,620705.4306947455,4.9605835123838095e-5,4.960583512383715e-5,4.954949142176202e-5,4.960583512383721e-5,71.55898458067063,0.4097930331956472,0.40979303319563876,0.4093330547368654,0.4097930331956389,68.12006189258899,68.12006189258841,68.09913150299565,0.0,0.0,0.0,0.0
91.0,0.2375934121715784,635694.045339825,4.927021115226238e-5,4.927021115226177e-5,4.921074909188416e-5,4.927021115226163e-5,72.35968484483138,0.41154371697214015,0.41154371697213327,0.4110527191543212,0.41154371697213304,68.99061373440934,68.99061373440874,68.9679581629549,0.0,0.0,0.0,0.0
