timestamp,si(t),a(t),mm(t),mt(t),mq(t),mr(t),r(t),cm(t),ct(t),cq(t),cr(t),em(t),et(t),q(t),zmm(t),zmt(t),zmq(t),zmr(t)
190.0,0.21322375454972284,3.408758603401603e6,1.1125233820829898e-5,1.1125233820827091e-5,1.1125230121337677e-5,1.1125233820828497e-5,19.44237284365837,0.0030290531838960168,0.003029053183895162,0.003029052180892752,0.0030290531838957704,10.19094469586215,10.190944695862473,10.19094399734883,0.0,0.0,0.0,0.0
191.0,0.2132236090159718,3.469573801093621e6,1.1123920700834959e-5,1.1123920700831815e-5,1.1123916823023154e-5,1.1123920700833046e-5,19.55188322730411,0.0030457505983215575,0.003045750598320606,0.0030457495410650503,0.003045750598321199,10.30905736166588,10.30905736166617,10.309056620473145,0.0,0.0,0.0,0.0
192.0,0.2132230601644014,3.531054828990744e6,1.1122236150150924e-5,1.1122236150147425e-5,1.1122232087403579e-5,1.1122236150148498e-5,19.66189391232734,0.0030624176505871267,0.0030624176505860945,0.003062416536536288,0.0030624176505866696,10.427709168772997,10.42770916877325,10.427708382610799,0.0,0.0,0.0,0.0
193.0,0.21322201319436218,3.5932038446951453e6,1.1120189472214687e-5,1.1120189472210818e-5,1.1120185217817761e-5,1.1120189472211756e-5,19.7724022254164,0.003079054256226277,0.003079054256225187,0.003079053082741683,0.0030790542562257406,10.546897235268508,10.54689723526872,10.54689640174725,0.0,0.0,0.0,0.0
194.0,0.2132203657788199,3.6560229775589947e6,1.1117789991653512e-5,1.1117789991649251e-5,1.1117785538799892e-5,1.1117789991650096e-5,19.883405487531807,0.003095660330962861,0.0030956603309617416,0.00309565909530425,0.003095660330962272,10.666618673064187,10.666618673064349,10.666617789692124,0.0,0.0,0.0,0.0
195.0,0.21321945176647325,3.7195143257349264e6,1.1115019758068878e-5,1.1115019758064553e-5,1.1115015098456154e-5,1.1115019758065555e-5,19.99490091660736,0.003112235810871331,0.003112235810870224,0.003112234510267484,0.0031122358108707166,10.786870483106568,10.786870483106684,10.78686954723344,0.0,0.0,0.0,0.0
196.0,0.21322036672870937,3.783679977823979e6,1.111185540845579e-5,1.1111855408451865e-5,1.1111850532965725e-5,1.1111855408453253e-5,20.106885852321316,0.0031287806572697515,0.0031287806572686742,0.0031287792888225778,0.003128780657269122,10.907649797678847,10.907649797678916,10.90764880650674,0.0,0.0,0.0,0.0
197.0,0.21322098254478036,3.848521988501562e6,1.1108342442519107e-5,1.1108342442515497e-5,1.110833734390729e-5,1.1108342442517139e-5,20.219357776191448,0.0031452947674135037,0.0031452947674124546,0.0031452933279821644,0.003145294767412868,11.02895390167824,11.028953901678264,11.02895285237845,0.0,0.0,0.0,0.0
198.0,0.213221344845844,3.9140423712563156e6,1.1104489988106435e-5,1.1104489988103063e-5,1.1104484658638235e-5,1.1104489988104841e-5,20.332313969067254,0.0031617780562849624,0.003161778056283941,0.0031617765426271184,0.0031617780562843293,11.150779863777519,11.1507798637775,11.150778753401594,0.0,0.0,0.0,0.0
199.0,0.21322149639072496,3.980243111484981e6,1.110030691802561e-5,1.1100306918022413e-5,1.1100301349486086e-5,1.1100306918024235e-5,20.445751709848903,0.003178230439760725,0.0031782304397597297,0.003178228848527324,0.0031782304397601005,11.273124750552014,11.273124750551949,11.273123576024695,0.0,0.0,0.0,0.0
200.0,0.21322147706591474,4.047126166492397e6,1.1095801850044696e-5,1.1095801850041618e-5,1.1095796033748492e-5,1.1095801850043403e-5,20.55966827548726,0.0031946518346116083,0.0031946518346106377,0.0031946501623416747,0.0031946518346109985,11.395985626479604,11.395985626479497,11.39598438459177,0.0,0.0,0.0,0.0
201.0,0.21322132388557186,4.1146934654914974e6,1.1090983146891984e-5,1.109098314688898e-5,1.1090977073693247e-5,1.1090983146890668e-5,20.674060940983875,0.0032110421585026527,0.0032110421585017056,0.003211040401618072,0.003211042158502061,11.519359553940728,11.51935955394058,11.519358241342335,0.0,0.0,0.0,0.0
202.0,0.21322107099152174,4.1829469096033187e6,1.1085858916255998e-5,1.1085858916253035e-5,1.1085852576558272e-5,1.108585891625458e-5,20.788926979390975,0.0032274013299931196,0.003227401329992194,0.0032273994847934295,0.0032274013299925497,11.64324359321838,11.643243593218191,11.643242206411411,0.0,0.0,0.0,0.0
203.0,0.21322074965325666,4.251888371856992e6,1.108043701078549e-5,1.1080437010782542e-5,1.1080430394551625e-5,1.1080437010783911e-5,20.904263661811477,0.0032437292685364915,0.0032437292685355873,0.0032437273311936676,0.0032437292685359455,11.767634802498106,11.76763480249788,11.767633337829517,0.0,0.0,0.0,0.0
204.0,0.2132203882679358,4.321519697189747e6,1.1074725028089441e-5,1.1074725028086487e-5,1.1074718124851498e-5,1.1074725028087663e-5,21.02006825739897,0.003260025894480473,0.0032600258944795887,0.0032600238610337156,0.0032600258944799516,11.892530237868014,11.89253023786775,11.892528691522658,0.0,0.0,0.0,0.0
205.0,0.21322001236038537,4.391842702446913e6,1.1068730310737066e-5,1.1068730310734091e-5,1.1068723109606218e-5,1.1068730310735063e-5,21.136338033357752,0.003276291129066991,0.0032762911290661247,0.003276288995417515,0.0032762911290664947,12.017926953318762,12.01792695331846,12.017925321312358,0.0,0.0,0.0,0.0
206.0,0.2132196445830984,4.462859176381915e6,1.1062459946257798e-5,1.1062459946254799e-5,1.106245243593424e-5,1.106245994625557e-5,21.253070254942788,0.003292524894432192,0.003292524894431343,0.003292522656338013,0.0032925248944317203,12.143822000743564,12.143822000743226,12.143820278915621,0.0,0.0,0.0,0.0
207.0,0.2132193047162347,4.534570879656278e6,1.105592076714131e-5,1.1055920767138286e-5,1.1055912935924162e-5,1.1055920767138867e-5,21.37026218545973,0.0033087271136064463,0.0033087271136056132,0.0033087247666771682,0.0033087271136059975,12.270212429938192,12.270212429937818,12.270210613944963,0.0,0.0,0.0,0.0
208.0,0.21321900966762133,4.606979544839624e6,1.10491193508375e-5,1.1049119350834454e-5,1.1049111186634712e-5,1.1049119350834864e-5,21.487911086264916,0.0033248977105143447,0.003324897710513526,0.003324895250205948,0.0033248977105139166,12.397095288600974,12.397095288600564,12.397093373908392,0.0,0.0,0.0,0.0
209.0,0.21321877347275195,4.680086876409672e6,1.1042062019756496e-5,1.1042062019753435e-5,1.1042053510094747e-5,1.10420620197537e-5,21.606014216765363,0.0033410366099746987,0.0033410366099738934,0.0033410340315843286,0.0033410366099742897,12.524467622332788,12.524467622332342,12.524465604209416,0.0,0.0,0.0,0.0
210.0,0.21321860729478725,4.753894550752242e6,1.1034754841268658e-5,1.1034754841265592e-5,1.1034745973303268e-5,1.1034754841265741e-5,21.72456883441879,0.0033571437377005434,0.0033571437376997506,0.003357141036361296,0.00335714373770015,12.652326474637071,12.652326474636594,12.652324348147042,0.0,0.0,0.0,0.0
211.0,0.21321851942455486,4.82840421616125e6,1.1027203627704569e-5,1.1027203627701512e-5,1.1027194388229403e-5,1.1027203627701579e-5,21.84357219473358,0.0033732190202991346,0.0033732190202983526,0.0033732161909748454,0.0033732190202987538,12.78066888691982,12.780668886919308,12.780666646915776,0.0,0.0,0.0,0.0
212.0,0.21321851528054925,4.903617492838709e6,1.1019413936355047e-5,1.1019413936352013e-5,1.1019404311812416e-5,1.1019413936352033e-5,21.963021551268806,0.003389262385271949,0.003389262385271177,0.0033892594227519805,0.003389262385271577,12.909491898489577,12.909491898489032,12.909489539605623,0.0,0.0,0.0,0.0
213.0,0.2132185974089319,4.979535972894732e6,1.1011391069471138e-5,1.1011391069468146e-5,1.1011381045961704e-5,1.1011391069468157e-5,22.082914155634242,0.003405273761014687,0.0034052737610139228,0.0034052706599087155,0.0034052737610143187,13.03879254655745,13.038792546556873,13.03879006320209,0.0,0.0,0.0,0.0
214.0,0.21321876548353105,5.056161220347528e6,1.1003140074264116e-5,1.1003140074261182e-5,1.1003129637556801e-5,1.1003140074261216e-5,22.20324725749032,0.0034212530768172674,0.0034212530768165106,0.0034212498315500726,0.0034212530768168996,13.168567866237096,13.168567866236486,13.168565252586172,0.0,0.0,0.0,0.0
215.0,0.213219016305842,5.133494771123407e6,1.0994665742905482e-5,1.0994665742902622e-5,1.099465487844737e-5,1.099466574290272e-5,22.324018104548173,0.0034372002628638328,0.0034372002628630816,0.0034371968676700834,0.003437200262863461,13.29881489054473,13.298814890544088,13.298812140534375,0.0,0.0,0.0,0.0
216.0,0.21321934380502688,5.211538133056775e6,1.0985972612526974e-5,1.0985972612524205e-5,1.0985961305453214e-5,1.0985972612524396e-5,22.445223942569623,0.0034531152502327474,0.0034531152502320014,0.00345311169915179,0.003453115250232368,13.429530650399121,13.429530650398446,13.429527757718697,0.0,0.0,0.0,0.0
217.0,0.2132197390379148,5.290292785890136e6,1.0977064965220554e-5,1.0977064965217888e-5,1.0977053200364266e-5,1.0977064965218203e-5,22.566862015367157,0.0034689979708965968,0.003468997970895854,0.0034689942577672416,0.0034689979708962043,13.560712174621592,13.560712174620887,13.560709132706636,0.0,0.0,0.0,0.0
218.0,0.21322019018900168,5.36976018127409e6,1.0967946828038414e-5,1.0967946828035863e-5,1.0967934589940598e-5,1.0967946828036322e-5,22.688929564803967,0.003484848357722187,0.0034848483577214462,0.003484844476177499,0.0034848483577217784,13.692356489936028,13.69235648993529,13.692353291961192,0.0,0.0,0.0,0.0
219.0,0.21322068257045043,5.449941742767341e6,1.0958621972992973e-5,1.0958621972990546e-5,1.0958609245912406e-5,1.0958621972991166e-5,22.811423830793917,0.0035006663444705475,0.003500666344469808,0.0035006622879326307,0.0035006663444701186,13.82446062096886,13.824460620968095,13.824457259840857,0.0,0.0,0.0,0.0
220.0,0.21322119862209085,5.530838865836685e6,1.0949093917056886e-5,1.0949093917054585e-5,1.094908068498003e-5,1.0949093917055375e-5,22.934342051301567,0.003516451865796928,0.003516451865796188,0.0035164476274717146,0.003516451865796475,13.957021590249086,13.957021590248289,13.957018058599628,0.0,0.0,0.0,0.0
221.0,0.21322171791141964,5.612452917857019e6,1.0939365922163028e-5,1.0939365922160856e-5,1.0939352168813938e-5,1.0939365922161813e-5,23.057681462342142,0.0035322048572508005,0.0035322048572500584,0.0035322004301228385,0.0035322048572503204,14.09003641820825,14.09003641820742,14.090032708386998,0.0,0.0,0.0,0.0
222.0,0.2132222171336004,5.694785238111337e6,1.0929440995204512e-5,1.0929440995202464e-5,1.092942670405474e-5,1.0929440995203576e-5,23.181439297981573,0.003547925255275858,0.0035479252552751135,0.0035479206321030986,0.0035479252552753477,14.22350212318045,14.22350212317959,14.223498227247958,0.0,0.0,0.0,0.0
223.0,0.2132226701114637,5.777837137790732e6,1.0919321888034678e-5,1.0919321888032738e-5,1.0919307042313168e-5,1.0919321888033983e-5,23.30561279033646,0.003563612997210016,0.003563612997209267,0.003563608170518601,0.0035636129972094733,14.35741572140235,14.35741572140146,14.357411631123002,0.0,0.0,0.0,0.0
224.0,0.213223047795507,5.861609899994393e6,1.090901109746709e-5,1.0909011097465244e-5,1.0908995680170099e-5,1.0909011097466584e-5,23.430199169574102,0.0035792680212854105,0.0035792680212846564,0.003579262983364461,0.003579268021284834,14.491774227013165,14.491774227012243,14.491769933848119,0.0,0.0,0.0,0.0
225.0,0.21322331826389457,5.946104779729609e6,1.089851086527555e-5,1.0898510865273771e-5,1.0898494859176536e-5,1.0898510865275155e-5,23.555195663912468,0.0035948902666284007,0.003594890266627639,0.0035948850095248027,0.0035948902666277896,14.626574652054655,14.626574652053703,14.626570147154794,0.0,0.0,0.0,0.0
226.0,0.21322344672245774,6.031323003911767e6,1.0887823178194081e-5,1.0887823178192336e-5,1.0887806565853622e-5,1.0887823178193696e-5,23.680599499620218,0.0036104796732595655,0.0036104796732587957,0.00361047418877276,0.003610479673258919,14.761814006471154,14.76181400647017,14.761809280670017,0.0,0.0,0.0,0.0
227.0,0.21322339550469468,6.117265771364351e6,1.0876949767916941e-5,1.087694976791519e-5,1.0876932531692634e-5,1.0876949767916441e-5,23.806407901016698,0.0036260361820937064,0.0036260361820929276,0.0036260304617704744,0.0036260361820930256,14.897489298109534,14.89748929810852,14.897484341916273,0.0,0.0,0.0,0.0
228.0,0.21322312407177046,6.203934252818943e6,1.0865892111098617e-5,1.0865892111096803e-5,1.0865874233154976e-5,1.0865892111097844e-5,23.932618090471937,0.0036415597349398463,0.0036415597349390566,0.0036415537700690993,0.0036415597349391325,15.033597532719234,15.033597532718186,15.033592336311546,0.0,0.0,0.0,0.0
229.0,0.21322258901251712,6.291329590915223e6,1.085465142935382e-5,1.0854651429351882e-5,1.0854632891672194e-5,1.0854651429352592e-5,24.05922728840665,0.0036570502745012306,0.0036570502745004287,0.003657044056108796,0.0036570502745004864,15.170135713952245,15.170135713951165,15.170130267169323,0.0,0.0,0.0,0.0
230.0,0.21322174404343353,6.379452900200969e6,1.0843228689257499e-5,1.0843228689255366e-5,1.0843209473645965e-5,1.0843228689255598e-5,24.186232713292235,0.003672507744375325,0.003672507744374509,0.003672501263218734,0.003672507744374554,15.307100843363111,15.307100843362,15.307095135698582,0.0,0.0,0.0,0.0
231.0,0.21322054000868548,6.46830526713206e6,1.0831624602344823e-5,1.083162460234241e-5,1.0831604690448098e-5,1.0831624602342e-5,24.31363158165077,0.003687932089053817,0.003687932089052986,0.0036879253356170943,0.003687932089053024,15.444489920408936,15.444489920407793,15.444483941003806,0.0,0.0,0.0,0.0
232.0,0.21321936031540828,6.557887697544623e6,1.0819884079827918e-5,1.0819884079825234e-5,1.0819863452519878e-5,1.0819884079824262e-5,24.44142101185818,0.0037033231951020345,0.003703323195101194,0.0037033161596859523,0.003703323195101232,15.582299838503188,15.582299838502012,15.582293576005691,0.0,0.0,0.0,0.0
233.0,0.21322006771815047,6.648201104471392e6,1.0808175012179544e-5,1.080817501217707e-5,1.0808153647233129e-5,1.080817501217669e-5,24.569597951243377,0.003718680800207181,0.0037186808002063663,0.003718673473080398,0.003718680800206405,15.720527306038987,15.720527306037782,15.720520748196803,0.0,0.0,0.0,0.0
234.0,0.21322060017119562,6.739246808548411e6,1.079627486507841e-5,1.079627486507611e-5,1.0796252742332644e-5,1.0796274865076188e-5,24.698160160063825,0.003734005154583328,0.0037340051545825346,0.003733997525168485,0.003734005154582574,15.859169909892906,15.85916990989167,15.859163044737269,0.0,0.0,0.0,0.0
235.0,0.2132209781783872,6.831025769686037e6,1.0784194400481573e-5,1.0784194400479411e-5,1.078417149888796e-5,1.0784194400479823e-5,24.827104824182108,0.003749296190665866,0.003749296190665091,0.0037492882481095107,0.003749296190665131,15.998224616421345,15.99822461642008,15.99821743158006,0.0,0.0,0.0,0.0
236.0,0.2132212212508247,6.9235389224781785e6,1.077194395203629e-5,1.0771943952034237e-5,1.0771920249671536e-5,1.0771943952034874e-5,24.956429132065846,0.0037645538422297563,0.003764553842228997,0.0037645455753926925,0.003764553842229037,16.137688394794104,16.137688394792807,16.13768087747386,0.0,0.0,0.0,0.0
237.0,0.21322134790686367,7.016787176202293e6,1.0759533425080026e-5,1.0759533425078058e-5,1.0759508899158756e-5,1.0759533425078829e-5,25.08613027478771,0.0037797780443895317,0.003779778044388785,0.0037797694418371663,0.003779778044388825,16.27755821699436,16.277558216993032,16.277550353963058,0.0,0.0,0.0,0.0
238.0,0.21322137567211574,7.110771414819391e6,1.074697229664047e-5,1.0746972296638559e-5,1.0746946923527932e-5,1.0746972296639384e-5,25.216205446025416,0.003794968733599295,0.0037949687335985588,0.0037949597835919883,0.003794968733598599,16.417831057818685,16.417831057817327,16.417822835387764,0.0,0.0,0.0,0.0
239.0,0.21322132107944858,7.205492496974037e6,1.0734269615435508e-5,1.0734269615433638e-5,1.0734243370660295e-5,1.0734269615434448e-5,25.346651842061732,0.0038101258476527207,0.003810125847651992,0.0038101165381361347,0.003810125847652033,16.55850389487703,16.558503894875642,16.558495298883795,0.0,0.0,0.0,0.0
240.0,0.21322119966898587,7.300951255994346e6,1.072143400187324e-5,1.0721434001871394e-5,1.0721406860140008e-5,1.0721434001872136e-5,25.477466661784476,0.0038252493256830528,0.0038252493256823307,0.0038252396442785023,0.0038252493256823714,16.69957370859275,16.69957370859133,16.69956472438268,0.0,0.0,0.0,0.0
241.0,0.21322102598810738,7.3971484998919815e6,1.0708473648051981e-5,1.0708473648050145e-5,1.0708445583254154e-5,1.070847364805077e-5,25.608647106686497,0.003840339108163107,0.0038403391081623887,0.003840329042157905,0.00384033910816243,16.841037482202566,16.841037482201116,16.841028094611655,0.0,0.0,0.0,0.0
242.0,0.21322081359144898,7.494085011362162e6,1.0695396317760251e-5,1.069539631775841e-5,1.0695367302992746e-5,1.0695396317758888e-5,25.74019038086571,0.003855395136905268,0.0038553951369045534,0.00385538467324308,0.0038553951369045946,16.982892201756602,16.98289220175512,16.982882395093675,0.0,0.0,0.0,0.0
243.0,0.21322057504090247,7.591761547783656e6,1.0682209346476781e-5,1.0682209346474928e-5,1.0682179354048715e-5,1.0682209346475233e-5,25.872093691025057,0.0038704173550614947,0.0038704173550607817,0.0038704064803326815,0.0038704173550608225,17.12513485611836,17.12513485611685,17.125124614147403,0.0,0.0,0.0,0.0
244.0,0.2132203219056158,7.6901788412187835e6,1.0668919641370513e-5,1.0668919641368642e-5,1.0668888642817923e-5,1.066891964136876e-5,26.004354246472545,0.003885405707123313,0.003885405707122601,0.0038853944075552846,0.0038854057071226415,17.26776243696474,17.2677624369632,17.26775174288721,0.0,0.0,0.0,0.0
245.0,0.21322006476199296,7.789337598413417e6,1.06555336813006e-5,1.0655533681298708e-5,1.0655501647399153e-5,1.065553368129863e-5,26.13696925912122,0.003900360138921821,0.0039003601389211097,0.0039003484003693853,0.0039003601389211496,17.410771938786027,17.410771938784453,17.410760775223185,0.0,0.0,0.0,0.0
246.0,0.21321981319369396,7.88923850079698e6,1.0642057516816406e-5,1.0642057516814488e-5,1.0642024417594119e-5,1.0642057516814215e-5,26.269935943489177,0.003915280597627689,0.003915280597626977,0.003915268405563397,0.003915280597627016,17.554160358885877,17.554160358884275,17.554148707861124,0.0,0.0,0.0,0.0
247.0,0.21321957579163486,7.989882204482449e6,1.0628496770157501e-5,1.0628496770155558e-5,1.0628462574907451e-5,1.0628496770155098e-5,26.40325151669955,0.003930167031751154,0.003930167031750442,0.003930154371255655,0.00393016703175048,17.697924697381357,17.697924697379722,17.697912540302536,0.0,0.0,0.0,0.0
248.0,0.21321936015398785,8.09126934026635e6,1.0614856635253672e-5,1.0614856635251705e-5,1.0614821312546714e-5,1.0614856635251068e-5,26.53691319848053,0.003945019391142029,0.003945019391141315,0.003945006246894413,0.003945019391141353,17.842061957202905,17.84206195720124,17.84204927484464,0.0,0.0,0.0,0.0
249.0,0.21321917288618103,8.1934005136287585e6,1.0601141877724906e-5,1.0601141877722919e-5,1.0601105395422386e-5,1.0601141877722126e-5,26.670918211165347,0.003959837626989694,0.003959837626988978,0.0039598239832578435,0.003959837626989016,17.986569144094354,17.98656914409266,17.986555916580368,0.0,0.0,0.0,0.0
250.0,0.2132190196008987,8.296276304733309e6,1.0587356834881415e-5,1.058735683487941e-5,1.0587319160147884e-5,1.0587356834878483e-5,26.805263779692282,0.003974621691823099,0.003974621691822383,0.003974607532454044,0.00397462169182242,18.131443266612923,18.131443266611203,18.131429473398363,0.0,0.0,0.0,0.0
251.0,0.21321890491808113,8.39989726842718e6,1.057350541572361e-5,1.0573505415721592e-5,1.057346651503954e-5,1.0573505415720557e-5,26.93994713160467,0.00398937153951077,0.0039893715395100515,0.003989356847921026,0.003989371539510089,18.276681336129222,18.276681336127467,18.276666955982975,0.0,0.0,0.0,0.0
252.0,0.21321883246492462,8.504263934241105e6,1.0559591100942109e-5,1.0559591100940086e-5,1.0559550940116614e-5,1.0559591100938975e-5,27.07496549705087,0.0040040871252607965,0.004004087125260078,0.004004071884426722,0.004004087125260114,18.42228036682724,18.422280366825458,18.422265377814274,0.0,0.0,0.0,0.0
253.0,0.21321880487588163,8.609376806389371e6,1.0545616942917756e-5,1.0545616942915735e-5,1.0545575487101293e-5,1.054561694291458e-5,27.210316108784316,0.004018768405620845,0.004018768405620127,0.004018752598068987,0.004018768405620161,18.568237375704364,18.568237375702548,18.56822175516804,0.0,0.0,0.0,0.0
254.0,0.21321882379266052,8.71523636376981e6,1.0531585565721591e-5,1.0531585565719577e-5,1.0531542779418682e-5,1.0531585565718411e-5,27.345996202163466,0.0040334153384781486,0.00403341533847743,0.004033398946275593,0.004033415338477465,18.714549382571356,18.714549382569512,18.714533107115756,0.0,0.0,0.0,0.0
255.0,0.21321888986422582,8.821843059963815e6,1.0517499165114868e-5,1.0517499165112872e-5,1.0517455012196821e-5,1.051749916511173e-5,27.48200301515184,0.004048027883059514,0.004048027883058796,0.004048010887804233,0.004048027883058829,18.861213410052372,18.861213410050503,18.86119645552462,0.0,0.0,0.0,0.0
256.0,0.21321900274679811,8.929197323236322e6,1.0503359508549055e-5,1.0503359508547085e-5,1.0503313952266668e-5,1.0503359508546003e-5,27.618333788317997,0.004062605999931316,0.0040626059999306,0.004062588382742521,0.004062605999930632,19.008226483584963,19.008226483583066,19.00820882505755,0.0,0.0,0.0,0.0
257.0,0.21321916110385392,9.037299556535823e6,1.0489167935165825e-5,1.048916793516389e-5,1.0489120938162109e-5,1.0489167935162903e-5,27.754985764835546,0.004077149650999501,0.004077149650998787,0.004077131392507986,0.004077149650998819,19.155585631420056,19.155585631418127,19.155567243173163,0.0,0.0,0.0,0.0
258.0,0.21321936260612592,9.14615013749436e6,1.0474925355797067e-5,1.0474925355795175e-5,1.0474876880119953e-5,1.0474925355794316e-5,27.891956190483143,0.004091658799509588,0.004091658799508877,0.0040916398798480835,0.004091658799508908,19.30328788462197,19.303287884620012,19.303268740125798,0.0,0.0,0.0,0.0
259.0,0.21321960393160289,9.255749418427527e6,1.0460632252964874e-5,1.0460632252963036e-5,1.0460582260079935e-5,1.0460632252962336e-5,28.029242313644485,0.004106133410046664,0.004106133410045957,0.004106113808840184,0.004106133410045986,19.45133027706841,19.451330277066425,19.451310348965496,0.0,0.0,0.0,0.0
260.0,0.21321988076552945,9.366097726334471e6,1.0446288680881554e-5,1.0446288680879777e-5,1.0446237131684719e-5,1.0446288680879267e-5,28.166841385308327,0.004120573448535388,0.004120573448534687,0.004120553144891579,0.004120573448534714,19.599709845450473,19.599709845448462,19.599689105538015,0.0,0.0,0.0,0.0
261.0,0.2132201878004065,9.477195362897886e6,1.0431894265449624e-5,1.0431894265447916e-5,1.0431841120279884e-5,1.0431894265447621e-5,28.304750659068453,0.00413497888223999,0.004134978882239294,0.0041349578547394805,0.004134978882239322,19.748423629272637,19.7484236292706,19.748402048484827,0.0,0.0,0.0,0.0
262.0,0.21322051873599085,9.589042604484025e6,1.0417448204261808e-5,1.0417448204260178e-5,1.0417393422913942e-5,1.0417448204260117e-5,28.44296739112372,0.004149349679764271,0.004149349679763581,0.00414932790645102,0.0041493496797636075,19.89746867085277,19.897468670850706,19.89744621924311,0.0,0.0,0.0,0.0
263.0,0.21322086627929543,9.701639702142688e6,1.0402949266601048e-5,1.04029492665995e-5,1.040289280833833e-5,1.0402949266599694e-5,28.581488840278006,0.004163685811051601,0.004163685811050918,0.004163663269423248,0.004163685811050943,20.04684201532213,20.046842015320046,20.046818662045755,0.0,0.0,0.0,0.0
264.0,0.21322122214458922,9.814986881607225e6,1.0388395793440487e-5,1.0388395793439028e-5,1.0388337617007411e-5,1.0388395793439487e-5,28.720312267940248,0.004177987247384922,0.004177987247384246,0.004177963914383137,0.004177987247384271,20.196540710625364,20.19654071062325,20.19651642392136,0.0,0.0,0.0,0.0
265.0,0.21322157705339717,9.92908434329454e6,1.0373785697443483e-5,1.037378569744212e-5,1.0373725761078463e-5,1.0373785697442847e-5,28.859434938124426,0.004192253961386745,0.004192253961386079,0.004192229813387576,0.0041922539613861035,20.346561807520498,20.34656180751836,20.346536554694246,0.0,0.0,0.0,0.0
266.0,0.21322192073450041,1.0043932262305088e7,1.0359116462963607e-5,1.0359116462962342e-5,1.03590547244117e-5,1.0359116462963338e-5,28.998854117449582,0.004206485927019156,0.0042064859270184995,0.004206460939823376,0.004206485927018524,20.49690235957895,20.49690235957679,20.496876106984434,0.0,0.0,0.0,0.0
267.0,0.213222241923936,1.0159530788422879e7,1.0344385146044636e-5,1.0344385146043469e-5,1.034432156257026e-5,1.0344385146044722e-5,29.138567075139775,0.0042206831195838075,0.004220683119583161,0.004220657268407267,0.004220683119583185,20.647559423185534,20.647559423183345,20.64753213620767,0.0,0.0,0.0,0.0
268.0,0.21322252836499714,1.0275880046115467e7,1.0329588374420558e-5,1.032958837441949e-5,1.0329522902820197e-5,1.0329588374420983e-5,29.27857108302414,0.004234845515721924,0.004234845515721289,0.004234818775185901,0.004234845515721312,20.798530057538436,20.798530057536226,20.798501700575386,0.0,0.0,0.0,0.0
269.0,0.21322276680823304,1.0392980134533964e7,1.031472234751557e-5,1.0314722347514603e-5,1.0314654944130503e-5,1.0314722347516307e-5,29.418863415536837,0.004248973093414301,0.0042489730934136775,0.004248945437535846,0.0042489730934137,20.949811324649236,20.949811324647005,20.949781861094756,0.0,0.0,0.0,0.0
270.0,0.213222943011449,1.0510831127513032e7,1.0299782836444085e-5,1.0299782836443213e-5,1.0299713457173082e-5,1.029978283644509e-5,29.55944134971709,0.004263065831981305,0.004263065831980693,0.004263037234163591,0.004263065831980716,21.101400289342905,21.101400289340653,21.10136968156864,0.0,0.0,0.0,0.0
271.0,0.21322304173970635,1.0629433073570883e7,1.0284765184010718e-5,1.0284765184009935e-5,1.0284693784322774e-5,1.0284765184011939e-5,29.700302165209163,0.004277123712082872,0.004277123712082272,0.004277094145105548,0.004277123712082296,21.2532940192578,21.253294019255527,21.253262228595634,0.0,0.0,0.0,0.0
272.0,0.2132230467653224,1.0748785995909283e7,1.0269664304710302e-5,1.0269664304709602e-5,1.0269590839657335e-5,1.0269664304711674e-5,29.841443144262357,0.0042911467157185105,0.004291146715717923,0.004291116151728044,0.004291146715717947,21.405489584845668,21.405489584843373,21.405456571570024,0.0,0.0,0.0,0.0
273.0,0.21322294086787058,1.0868889892413545e7,1.0254474684727874e-5,1.0254474684727245e-5,1.0254399108957455e-5,1.0254474684729314e-5,29.982861571731036,0.004305134826227297,0.004305134826226723,0.004305103236727331,0.004305134826226747,21.557984059371634,21.557984059369318,21.557949782681813,0.0,0.0,0.0,0.0
274.0,0.21322270583418046,1.098974473565254e7,1.0239190381938687e-5,1.023919038193812e-5,1.0239112649706742e-5,1.0239190381940098e-5,30.124554735074604,0.004319088028287883,0.004319088028287321,0.004319055384129574,0.004319088028287346,21.710774518914214,21.710774518911887,21.710738936916723,0.0,0.0,0.0,0.0
275.0,0.21322232245833747,1.1111350472878689e7,1.0223805025908199e-5,1.0223805025907676e-5,1.022372509109173e-5,1.0223805025909468e-5,30.266519924357503,0.004333006307918485,0.004333006307917936,0.004332972579290864,0.004333006307917962,21.863858042365326,21.863858042362974,21.86382111205618,0.0,0.0,0.0,0.0
276.0,0.21322177054168326,1.1233707026027957e7,1.0208311817892082e-5,1.0208311817891584e-5,1.0208229634001885e-5,1.020831181789308e-5,30.408754432249246,0.004346889652476896,0.004346889652476359,0.004346854808897208,0.004346889652476388,22.017231711430252,22.017231711427883,22.017193388677324,0.0,0.0,0.0,0.0
277.0,0.21322102889281544,1.1356814291719873e7,1.0192703530836215e-5,1.0192703530835722e-5,1.0192619051029585e-5,1.0192703530836793e-5,30.551255554024358,0.004360738050660476,0.0043607380506599505,0.0043607020609645365,0.004360738050659981,22.170892610627675,22.17089261062529,22.170852850153004,0.0,0.0,0.0,0.0
